Propinsi,Dati_II,Tahun,Bulan,Tipe,Nominal,Jumlah
MALUKU UTARA,Kab. Halmahera Selatan,2023,Jun,Simpanan Berjangka,47108.26301,199
MALUKU UTARA,Kab. Halmahera Selatan,2023,Jun,Tabungan,632920.63165,163280
MALUKU UTARA,Kab. Halmahera Selatan,2023,Jul,Giro,218932.697739,1971
MALUKU UTARA,Kab. Halmahera Selatan,2023,Jul,Simpanan Berjangka,47753.004121,192
MALUKU UTARA,Kab. Halmahera Selatan,2023,Jul,Tabungan,636854.950029,161328
MALUKU UTARA,Kab. Halmahera Selatan,2023,Aug,Giro,202305.144397,1971
MALUKU UTARA,Kab. Halmahera Selatan,2023,Aug,Simpanan Berjangka,49788.6011,202
MALUKU UTARA,Kab. Halmahera Selatan,2023,Aug,Tabungan,629541.824991,163907
MALUKU UTARA,Kab. Halmahera Selatan,2023,Sep,Giro,221730.931839,1985
MALUKU UTARA,Kab. Halmahera Selatan,2023,Sep,Simpanan Berjangka,47864.534653,197
